gene_id	length
ECEF_Abd_TRINITY_DN13467_c0_g3	701.00
ECEF_Abd_TRINITY_DN13468_c0_g1	791.00
ECEF_Abd_TRINITY_DN13481_c0_g1	1900.00
ECEF_Abd_TRINITY_DN13492_c0_g1	821.00
ECEF_Abd_TRINITY_DN13493_c0_g1	2680.00
ECEF_Abd_TRINITY_DN13494_c0_g1	1161.00
ECEF_Abd_TRINITY_DN13496_c0_g1	472.00
ECEF_Abd_TRINITY_DN13497_c0_g1	2371.00
ECEF_Abd_TRINITY_DN13499_c0_g4	941.00
ECEF_Abd_TRINITY_DN13502_c0_g1	1143.00
ECEF_Abd_TRINITY_DN13504_c0_g1	1450.00
ECEF_Abd_TRINITY_DN13511_c0_g1	1006.00
ECEF_Abd_TRINITY_DN13512_c0_g1	940.00
ECEF_Abd_TRINITY_DN13513_c0_g1	1940.00
ECEF_Abd_TRINITY_DN13515_c0_g1	4260.00
ECEF_Abd_TRINITY_DN13517_c0_g1	523.00
ECEF_Abd_TRINITY_DN1351_c0_g1	906.00
ECEF_Abd_TRINITY_DN13521_c0_g2	409.00
ECEF_Abd_TRINITY_DN13528_c0_g2	1099.00
ECEF_Abd_TRINITY_DN13531_c0_g1	1171.00
ECEF_Abd_TRINITY_DN13538_c0_g1	2423.00
ECEF_Abd_TRINITY_DN13556_c0_g1	2542.00
ECEF_Abd_TRINITY_DN13561_c0_g1	1038.00
ECEF_Abd_TRINITY_DN13563_c0_g1	1738.00
ECEF_Abd_TRINITY_DN13565_c0_g1	775.00
ECEF_Abd_TRINITY_DN13567_c0_g1	1496.00
ECEF_Abd_TRINITY_DN13571_c0_g1	1937.00
ECEF_Abd_TRINITY_DN13573_c0_g1	1143.00
ECEF_Abd_TRINITY_DN13575_c0_g1	1381.00
ECEF_Abd_TRINITY_DN13578_c0_g1	3350.00
ECEF_Abd_TRINITY_DN13582_c0_g1	740.00
ECEF_Abd_TRINITY_DN13589_c0_g1	1211.00
ECEF_Abd_TRINITY_DN13589_c0_g2	573.00
ECEF_Abd_TRINITY_DN1358_c0_g1	741.00
ECEF_Abd_TRINITY_DN13591_c0_g1	2946.00
ECEF_Abd_TRINITY_DN13599_c0_g1	683.00
ECEF_Abd_TRINITY_DN13613_c0_g1	916.00
ECEF_Abd_TRINITY_DN13615_c0_g1	950.00
ECEF_Abd_TRINITY_DN13619_c0_g1	992.00
ECEF_Abd_TRINITY_DN13620_c0_g1	1469.00
ECEF_Abd_TRINITY_DN13628_c0_g1	736.00
ECEF_Abd_TRINITY_DN13635_c0_g1	3376.00
ECEF_Abd_TRINITY_DN13637_c0_g1	1036.00
ECEF_Abd_TRINITY_DN13639_c0_g1	2610.00
ECEF_Abd_TRINITY_DN13651_c0_g1	603.00
ECEF_Abd_TRINITY_DN13660_c0_g1	1291.00
ECEF_Abd_TRINITY_DN13661_c0_g1	945.00
ECEF_Abd_TRINITY_DN13667_c0_g1	602.00
ECEF_Abd_TRINITY_DN13670_c0_g1	1534.00
ECEF_Abd_TRINITY_DN13673_c0_g1	1507.00
ECEF_Abd_TRINITY_DN13678_c0_g1	658.00
ECEF_Abd_TRINITY_DN13683_c0_g1	779.81
ECEF_Abd_TRINITY_DN13685_c0_g1	681.00
ECEF_Abd_TRINITY_DN13702_c0_g2	1434.00
ECEF_Abd_TRINITY_DN13714_c0_g1	887.00
ECEF_Abd_TRINITY_DN13718_c0_g1	713.00
ECEF_Abd_TRINITY_DN1372_c0_g1	1379.00
ECEF_Abd_TRINITY_DN13737_c0_g1	1622.00
ECEF_Abd_TRINITY_DN13739_c0_g4	1177.00
ECEF_Abd_TRINITY_DN13740_c0_g1	2430.00
ECEF_Abd_TRINITY_DN13742_c0_g1	1270.00
ECEF_Abd_TRINITY_DN13749_c0_g1	796.00
ECEF_Abd_TRINITY_DN13752_c0_g1	871.00
ECEF_Abd_TRINITY_DN13761_c0_g1	621.00
ECEF_Abd_TRINITY_DN13764_c0_g1	836.00
ECEF_Abd_TRINITY_DN13766_c0_g1	537.00
ECEF_Abd_TRINITY_DN13772_c0_g1	1379.00
ECEF_Abd_TRINITY_DN13774_c0_g2	1015.00
ECEF_Abd_TRINITY_DN13781_c0_g1	452.00
ECEF_Abd_TRINITY_DN13785_c0_g1	2303.00
ECEF_Abd_TRINITY_DN13789_c0_g1	2647.00
ECEF_Abd_TRINITY_DN13790_c0_g1	1896.00
ECEF_Abd_TRINITY_DN13793_c0_g1	923.00
ECEF_Abd_TRINITY_DN13795_c0_g1	974.00
ECEF_Abd_TRINITY_DN13803_c0_g1	1573.00
ECEF_Abd_TRINITY_DN13804_c0_g1	1414.00
ECEF_Abd_TRINITY_DN13805_c0_g1	892.00
ECEF_Abd_TRINITY_DN13809_c0_g1	880.00
ECEF_Abd_TRINITY_DN13811_c0_g1	1159.00
ECEF_Abd_TRINITY_DN13828_c0_g1	460.00
ECEF_Abd_TRINITY_DN13835_c0_g1	1974.00
ECEF_Abd_TRINITY_DN13839_c0_g1	955.00
ECEF_Abd_TRINITY_DN13840_c0_g1	1883.00
ECEF_Abd_TRINITY_DN13845_c0_g1	760.00
ECEF_Abd_TRINITY_DN13847_c0_g1	612.00
ECEF_Abd_TRINITY_DN13848_c0_g1	1353.00
ECEF_Abd_TRINITY_DN13854_c0_g1	846.00
ECEF_Abd_TRINITY_DN13856_c0_g1	817.00
ECEF_Abd_TRINITY_DN13859_c0_g1	1565.00
ECEF_Abd_TRINITY_DN13862_c0_g1	900.00
ECEF_Abd_TRINITY_DN13871_c0_g1	1029.00
ECEF_Abd_TRINITY_DN13876_c0_g1	801.00
ECEF_Abd_TRINITY_DN13882_c0_g1	1183.00
ECEF_Abd_TRINITY_DN13886_c0_g2	993.00
ECEF_Abd_TRINITY_DN13894_c0_g1	776.00
ECEF_Abd_TRINITY_DN13899_c0_g1	1086.00
ECEF_Abd_TRINITY_DN13906_c0_g1	496.00
ECEF_Abd_TRINITY_DN13908_c0_g1	1249.00
ECEF_Abd_TRINITY_DN13921_c0_g1	1413.00
ECEF_Abd_TRINITY_DN13927_c0_g1	471.00
ECEF_Abd_TRINITY_DN13929_c0_g1	1565.00
ECEF_Abd_TRINITY_DN13930_c0_g1	1225.00
ECEF_Abd_TRINITY_DN13935_c0_g1	1385.00
ECEF_Abd_TRINITY_DN13940_c0_g1	1009.00
ECEF_Abd_TRINITY_DN13946_c0_g1	1457.00
ECEF_Abd_TRINITY_DN13948_c0_g1	3499.00
ECEF_Abd_TRINITY_DN13957_c0_g1	1696.00
ECEF_Abd_TRINITY_DN13959_c0_g1	1545.00
ECEF_Abd_TRINITY_DN13961_c0_g1	623.00
ECEF_Abd_TRINITY_DN13965_c0_g1	1335.00
ECEF_Abd_TRINITY_DN13970_c0_g2	812.00
ECEF_Abd_TRINITY_DN13973_c0_g1	2567.00
ECEF_Abd_TRINITY_DN13974_c0_g1	1981.00
ECEF_Abd_TRINITY_DN13976_c0_g1	1290.00
ECEF_Abd_TRINITY_DN13978_c0_g1	1613.00
ECEF_Abd_TRINITY_DN13980_c0_g1	954.69
ECEF_Abd_TRINITY_DN13983_c0_g1	1240.00
ECEF_Abd_TRINITY_DN13997_c0_g1	509.00
ECEF_Abd_TRINITY_DN13998_c0_g1	1255.00
ECEF_Abd_TRINITY_DN13999_c0_g1	775.00
ECEF_Abd_TRINITY_DN14001_c0_g1	428.00
ECEF_Abd_TRINITY_DN14005_c0_g1	1070.00
ECEF_Abd_TRINITY_DN14012_c0_g1	2287.00
ECEF_Abd_TRINITY_DN14014_c0_g1	1791.00
ECEF_Abd_TRINITY_DN14015_c0_g1	781.00
ECEF_Abd_TRINITY_DN14019_c0_g1	1037.00
ECEF_Abd_TRINITY_DN1401_c0_g1	824.00
ECEF_Abd_TRINITY_DN14024_c0_g1	600.00
ECEF_Abd_TRINITY_DN1402_c0_g1	687.00
ECEF_Abd_TRINITY_DN14035_c0_g1	1111.00
ECEF_Abd_TRINITY_DN14038_c0_g1	1068.00
ECEF_Abd_TRINITY_DN14039_c0_g1	1811.00
ECEF_Abd_TRINITY_DN14048_c0_g1	819.00
ECEF_Abd_TRINITY_DN14055_c0_g1	810.00
ECEF_Abd_TRINITY_DN14060_c0_g1	2030.00
ECEF_Abd_TRINITY_DN14066_c0_g1	876.00
ECEF_Abd_TRINITY_DN14067_c0_g1	620.00
ECEF_Abd_TRINITY_DN14069_c0_g1	677.00
ECEF_Abd_TRINITY_DN14071_c0_g1	1546.00
ECEF_Abd_TRINITY_DN14073_c0_g1	2265.00
ECEF_Abd_TRINITY_DN14076_c0_g1	942.00
ECEF_Abd_TRINITY_DN14077_c0_g1	836.00
ECEF_Abd_TRINITY_DN14078_c0_g1	1198.00
ECEF_Abd_TRINITY_DN14087_c0_g1	651.00
ECEF_Abd_TRINITY_DN14089_c0_g1	1196.00
ECEF_Abd_TRINITY_DN14090_c0_g1	1426.00
ECEF_Abd_TRINITY_DN14092_c0_g1	772.00
ECEF_Abd_TRINITY_DN14101_c0_g1	2097.00
ECEF_Abd_TRINITY_DN14102_c0_g1	729.00
ECEF_Abd_TRINITY_DN14106_c0_g2	739.00
ECEF_Abd_TRINITY_DN14111_c0_g1	1166.00
ECEF_Abd_TRINITY_DN14120_c0_g1	781.00
ECEF_Abd_TRINITY_DN14123_c0_g1	2380.00
ECEF_Abd_TRINITY_DN14123_c0_g3	1621.00
ECEF_Abd_TRINITY_DN14124_c0_g1	1141.00
ECEF_Abd_TRINITY_DN1412_c0_g1	1784.00
ECEF_Abd_TRINITY_DN14130_c0_g1	1381.19
ECEF_Abd_TRINITY_DN14133_c0_g1	1160.00
ECEF_Abd_TRINITY_DN14136_c0_g1	842.00
ECEF_Abd_TRINITY_DN14140_c0_g1	514.00
ECEF_Abd_TRINITY_DN14142_c0_g1	3608.00
ECEF_Abd_TRINITY_DN14146_c0_g1	1255.00
ECEF_Abd_TRINITY_DN14150_c0_g1	984.00
ECEF_Abd_TRINITY_DN14151_c0_g1	1191.00
ECEF_Abd_TRINITY_DN14156_c0_g2	2842.00
ECEF_Abd_TRINITY_DN14158_c0_g1	1271.00
ECEF_Abd_TRINITY_DN14163_c0_g1	617.00
ECEF_Abd_TRINITY_DN14163_c0_g2	843.00
ECEF_Abd_TRINITY_DN14164_c0_g1	739.00
ECEF_Abd_TRINITY_DN14165_c0_g1	1186.00
ECEF_Abd_TRINITY_DN14166_c0_g1	2438.00
ECEF_Abd_TRINITY_DN14167_c0_g1	794.00
ECEF_Abd_TRINITY_DN14177_c0_g1	1216.00
ECEF_Abd_TRINITY_DN14180_c0_g1	1212.00
ECEF_Abd_TRINITY_DN14182_c0_g1	1076.00
ECEF_Abd_TRINITY_DN14183_c0_g1	2509.00
ECEF_Abd_TRINITY_DN14185_c0_g3	1594.00
ECEF_Abd_TRINITY_DN14193_c0_g1	1742.00
ECEF_Abd_TRINITY_DN14194_c0_g1	1587.00
ECEF_Abd_TRINITY_DN14201_c0_g1	1231.00
ECEF_Abd_TRINITY_DN14202_c0_g1	2575.00
ECEF_Abd_TRINITY_DN14205_c0_g1	1077.00
ECEF_Abd_TRINITY_DN14206_c0_g1	765.00
ECEF_Abd_TRINITY_DN14208_c0_g1	595.00
ECEF_Abd_TRINITY_DN14208_c0_g2	596.00
ECEF_Abd_TRINITY_DN14208_c0_g3	421.00
ECEF_Abd_TRINITY_DN14208_c0_g4	450.00
ECEF_Abd_TRINITY_DN14211_c0_g1	1886.00
ECEF_Abd_TRINITY_DN14215_c0_g1	1638.00
ECEF_Abd_TRINITY_DN14223_c0_g1	2791.00
ECEF_Abd_TRINITY_DN14226_c0_g1	629.00
ECEF_Abd_TRINITY_DN14229_c0_g1	1342.00
ECEF_Abd_TRINITY_DN14233_c0_g1	1593.00
ECEF_Abd_TRINITY_DN14235_c0_g1	2889.00
ECEF_Abd_TRINITY_DN14235_c0_g3	974.00
ECEF_Abd_TRINITY_DN14236_c0_g1	1173.00
ECEF_Abd_TRINITY_DN14237_c0_g1	1742.00
ECEF_Abd_TRINITY_DN14239_c1_g1	2049.00
ECEF_Abd_TRINITY_DN14242_c0_g1	1839.00
ECEF_Abd_TRINITY_DN14243_c0_g1	1018.00
ECEF_Abd_TRINITY_DN14248_c0_g1	1474.00
ECEF_Abd_TRINITY_DN14251_c0_g1	1713.00
ECEF_Abd_TRINITY_DN14252_c0_g1	789.00
ECEF_Abd_TRINITY_DN14253_c0_g1	2162.00
ECEF_Abd_TRINITY_DN14254_c0_g1	797.00
ECEF_Abd_TRINITY_DN14255_c0_g1	1998.00
ECEF_Abd_TRINITY_DN14256_c0_g1	1792.00
ECEF_Abd_TRINITY_DN14259_c0_g2	2570.00
ECEF_Abd_TRINITY_DN14263_c0_g1	563.00
ECEF_Abd_TRINITY_DN14267_c0_g1	3152.00
ECEF_Abd_TRINITY_DN14268_c0_g1	1811.00
ECEF_Abd_TRINITY_DN14272_c0_g1	1205.00
ECEF_Abd_TRINITY_DN14273_c0_g1	1729.00
ECEF_Abd_TRINITY_DN14274_c0_g2	697.00
ECEF_Abd_TRINITY_DN14278_c0_g1	1667.00
ECEF_Abd_TRINITY_DN14279_c0_g2	1391.00
ECEF_Abd_TRINITY_DN14281_c0_g1	814.00
ECEF_Abd_TRINITY_DN14290_c0_g1	620.00
ECEF_Abd_TRINITY_DN14294_c0_g2	2244.00
ECEF_Abd_TRINITY_DN14298_c0_g1	1654.00
ECEF_Abd_TRINITY_DN14299_c0_g1	1562.00
ECEF_Abd_TRINITY_DN14300_c0_g1	1335.00
ECEF_Abd_TRINITY_DN14301_c0_g3	901.00
ECEF_Abd_TRINITY_DN14307_c0_g1	1158.00
ECEF_Abd_TRINITY_DN14309_c0_g1	1292.00
ECEF_Abd_TRINITY_DN14315_c0_g2	489.00
ECEF_Abd_TRINITY_DN14316_c0_g1	1195.00
ECEF_Abd_TRINITY_DN14321_c0_g1	779.00
ECEF_Abd_TRINITY_DN14323_c0_g1	1434.00
ECEF_Abd_TRINITY_DN14324_c0_g1	1231.00
ECEF_Abd_TRINITY_DN14327_c0_g1	1524.00
ECEF_Abd_TRINITY_DN14329_c0_g1	1538.00
ECEF_Abd_TRINITY_DN14334_c0_g1	900.00
ECEF_Abd_TRINITY_DN14340_c0_g1	826.00
ECEF_Abd_TRINITY_DN14342_c1_g1	1315.00
ECEF_Abd_TRINITY_DN14343_c0_g1	842.00
ECEF_Abd_TRINITY_DN14348_c0_g1	454.00
ECEF_Abd_TRINITY_DN1434_c0_g1	520.00
ECEF_Abd_TRINITY_DN14353_c0_g1	739.00
ECEF_Abd_TRINITY_DN14357_c0_g1	2407.00
ECEF_Abd_TRINITY_DN14357_c0_g2	1112.00
ECEF_Abd_TRINITY_DN14357_c0_g3	602.00
ECEF_Abd_TRINITY_DN14358_c0_g1	915.00
ECEF_Abd_TRINITY_DN14361_c0_g1	1597.00
ECEF_Abd_TRINITY_DN14364_c0_g1	2215.00
ECEF_Abd_TRINITY_DN14372_c0_g1	1311.00
ECEF_Abd_TRINITY_DN14374_c0_g1	942.00
ECEF_Abd_TRINITY_DN1437_c0_g1	2064.00
ECEF_Abd_TRINITY_DN14381_c0_g1	974.00
ECEF_Abd_TRINITY_DN14383_c0_g1	1255.00
ECEF_Abd_TRINITY_DN14384_c0_g1	644.00
ECEF_Abd_TRINITY_DN14385_c0_g1	757.00
ECEF_Abd_TRINITY_DN14386_c0_g1	699.00
ECEF_Abd_TRINITY_DN14387_c0_g1	1204.00
ECEF_Abd_TRINITY_DN14392_c0_g1	2596.00
ECEF_Abd_TRINITY_DN14398_c0_g1	1511.00
ECEF_Abd_TRINITY_DN14399_c0_g1	1175.00
ECEF_Abd_TRINITY_DN14401_c0_g1	659.00
ECEF_Abd_TRINITY_DN14403_c0_g1	1694.00
ECEF_Abd_TRINITY_DN14407_c0_g1	1434.00
ECEF_Abd_TRINITY_DN14408_c0_g1	1311.00
ECEF_Abd_TRINITY_DN14411_c0_g1	658.00
ECEF_Abd_TRINITY_DN14414_c0_g1	1020.00
ECEF_Abd_TRINITY_DN14422_c0_g1	827.00
ECEF_Abd_TRINITY_DN14426_c0_g1	784.00
ECEF_Abd_TRINITY_DN14428_c0_g1	1298.00
ECEF_Abd_TRINITY_DN14429_c0_g1	1647.00
ECEF_Abd_TRINITY_DN14434_c0_g2	1836.00
ECEF_Abd_TRINITY_DN1443_c0_g1	2097.00
ECEF_Abd_TRINITY_DN14454_c0_g1	799.00
ECEF_Abd_TRINITY_DN14457_c0_g1	1206.00
ECEF_Abd_TRINITY_DN14460_c0_g1	881.00
ECEF_Abd_TRINITY_DN14462_c0_g1	1856.00
ECEF_Abd_TRINITY_DN14463_c0_g1	895.00
ECEF_Abd_TRINITY_DN14464_c0_g1	811.00
ECEF_Abd_TRINITY_DN14465_c0_g1	1447.00
ECEF_Abd_TRINITY_DN14470_c0_g1	555.00
ECEF_Abd_TRINITY_DN14477_c1_g1	1505.00
ECEF_Abd_TRINITY_DN1447_c0_g1	1063.00
ECEF_Abd_TRINITY_DN14481_c0_g1	1083.00
ECEF_Abd_TRINITY_DN14487_c0_g1	1129.00
ECEF_Abd_TRINITY_DN14491_c0_g1	842.00
ECEF_Abd_TRINITY_DN14494_c0_g1	1813.00
ECEF_Abd_TRINITY_DN14496_c0_g1	725.00
ECEF_Abd_TRINITY_DN14500_c0_g1	2527.00
ECEF_Abd_TRINITY_DN14501_c0_g1	1627.00
ECEF_Abd_TRINITY_DN14503_c0_g1	1842.00
ECEF_Abd_TRINITY_DN14504_c0_g1	1308.00
ECEF_Abd_TRINITY_DN14511_c0_g1	586.00
ECEF_Abd_TRINITY_DN14514_c0_g1	1245.00
ECEF_Abd_TRINITY_DN14516_c0_g1	964.00
ECEF_Abd_TRINITY_DN14525_c0_g1	2015.00
ECEF_Abd_TRINITY_DN14532_c0_g1	2487.00
ECEF_Abd_TRINITY_DN14538_c0_g1	1505.00
ECEF_Abd_TRINITY_DN14543_c0_g1	935.45
ECEF_Abd_TRINITY_DN14544_c0_g1	2165.00
ECEF_Abd_TRINITY_DN14545_c0_g1	925.00
ECEF_Abd_TRINITY_DN14545_c0_g3	1589.00
ECEF_Abd_TRINITY_DN14548_c0_g1	1428.00
ECEF_Abd_TRINITY_DN14550_c0_g1	1165.00
ECEF_Abd_TRINITY_DN14554_c0_g1	1960.00
ECEF_Abd_TRINITY_DN14556_c0_g1	1976.00
ECEF_Abd_TRINITY_DN14557_c0_g1	925.00
ECEF_Abd_TRINITY_DN14563_c0_g1	982.00
ECEF_Abd_TRINITY_DN14569_c0_g1	626.00
ECEF_Abd_TRINITY_DN14571_c0_g1	1143.00
ECEF_Abd_TRINITY_DN14572_c0_g1	829.00
ECEF_Abd_TRINITY_DN14576_c0_g1	609.00
ECEF_Abd_TRINITY_DN14581_c0_g1	945.00
ECEF_Abd_TRINITY_DN14583_c0_g1	5367.00
ECEF_Abd_TRINITY_DN14586_c0_g1	530.00
ECEF_Abd_TRINITY_DN14589_c0_g1	599.00
ECEF_Abd_TRINITY_DN14590_c0_g1	1134.00
ECEF_Abd_TRINITY_DN14592_c0_g1	1796.00
ECEF_Abd_TRINITY_DN14595_c0_g1	658.00
ECEF_Abd_TRINITY_DN14597_c0_g1	1010.00
ECEF_Abd_TRINITY_DN14597_c0_g2	666.00
ECEF_Abd_TRINITY_DN14599_c0_g1	980.00
ECEF_Abd_TRINITY_DN14607_c0_g1	1004.00
ECEF_Abd_TRINITY_DN14614_c0_g1	1518.00
ECEF_Abd_TRINITY_DN14615_c0_g1	718.00
ECEF_Abd_TRINITY_DN14616_c0_g1	1539.00
ECEF_Abd_TRINITY_DN14617_c0_g1	1132.00
ECEF_Abd_TRINITY_DN14618_c0_g1	530.00
ECEF_Abd_TRINITY_DN14620_c0_g1	935.00
ECEF_Abd_TRINITY_DN14633_c0_g1	642.00
ECEF_Abd_TRINITY_DN14642_c0_g1	1611.00
ECEF_Abd_TRINITY_DN14650_c0_g1	1059.00
ECEF_Abd_TRINITY_DN14660_c0_g1	1018.00
ECEF_Abd_TRINITY_DN14662_c0_g2	1096.00
ECEF_Abd_TRINITY_DN14663_c0_g1	1285.00
ECEF_Abd_TRINITY_DN14693_c0_g1	910.00
ECEF_Abd_TRINITY_DN14699_c0_g1	1115.00
ECEF_Abd_TRINITY_DN14712_c0_g1	1090.00
ECEF_Abd_TRINITY_DN14715_c0_g1	745.00
ECEF_Abd_TRINITY_DN14717_c0_g2	835.00
ECEF_Abd_TRINITY_DN14732_c0_g1	951.00
ECEF_Abd_TRINITY_DN14743_c0_g1	827.00
ECEF_Abd_TRINITY_DN14745_c0_g1	2144.00
ECEF_Abd_TRINITY_DN14747_c0_g1	1193.00
ECEF_Abd_TRINITY_DN14748_c0_g1	1250.00
ECEF_Abd_TRINITY_DN14750_c0_g1	1652.00
ECEF_Abd_TRINITY_DN14754_c0_g1	2042.00
ECEF_Abd_TRINITY_DN14759_c0_g1	1728.00
ECEF_Abd_TRINITY_DN14761_c0_g1	728.00
ECEF_Abd_TRINITY_DN14763_c0_g1	2866.00
ECEF_Abd_TRINITY_DN14764_c0_g1	847.00
ECEF_Abd_TRINITY_DN14772_c0_g1	2413.00
ECEF_Abd_TRINITY_DN14773_c0_g1	1143.00
ECEF_Abd_TRINITY_DN14775_c0_g1	1372.00
ECEF_Abd_TRINITY_DN14776_c0_g1	740.00
ECEF_Abd_TRINITY_DN14778_c0_g1	1717.00
ECEF_Abd_TRINITY_DN14780_c0_g1	2851.00
ECEF_Abd_TRINITY_DN14781_c0_g1	952.00
ECEF_Abd_TRINITY_DN14786_c0_g1	1277.00
ECEF_Abd_TRINITY_DN14789_c0_g1	639.00
ECEF_Abd_TRINITY_DN14790_c0_g1	1119.00
ECEF_Abd_TRINITY_DN14791_c0_g1	1149.00
ECEF_Abd_TRINITY_DN14794_c0_g1	1156.00
ECEF_Abd_TRINITY_DN14801_c0_g1	976.99
ECEF_Abd_TRINITY_DN14809_c0_g1	965.00
ECEF_Abd_TRINITY_DN14810_c0_g1	2224.00
ECEF_Abd_TRINITY_DN14812_c0_g1	1755.00
ECEF_Abd_TRINITY_DN14829_c0_g1	1121.00
ECEF_Abd_TRINITY_DN14831_c0_g1	2127.00
ECEF_Abd_TRINITY_DN14833_c0_g1	881.00
ECEF_Abd_TRINITY_DN14834_c0_g1	1129.00
ECEF_Abd_TRINITY_DN14835_c0_g1	1716.00
ECEF_Abd_TRINITY_DN14843_c0_g1	889.00
ECEF_Abd_TRINITY_DN14844_c0_g1	552.00
ECEF_Abd_TRINITY_DN14845_c0_g1	1082.00
ECEF_Abd_TRINITY_DN14849_c0_g1	776.00
ECEF_Abd_TRINITY_DN14850_c0_g1	779.00
ECEF_Abd_TRINITY_DN14851_c0_g1	2096.00
ECEF_Abd_TRINITY_DN14855_c0_g1	1309.00
ECEF_Abd_TRINITY_DN14860_c0_g2	1161.00
ECEF_Abd_TRINITY_DN14864_c0_g1	1142.00
ECEF_Abd_TRINITY_DN14870_c0_g1	1503.00
ECEF_Abd_TRINITY_DN14873_c0_g1	811.00
ECEF_Abd_TRINITY_DN14876_c0_g3	926.00
ECEF_Abd_TRINITY_DN14877_c0_g1	1072.00
ECEF_Abd_TRINITY_DN14877_c0_g2	811.00
ECEF_Abd_TRINITY_DN14880_c0_g1	4200.00
ECEF_Abd_TRINITY_DN14885_c0_g1	1047.00
ECEF_Abd_TRINITY_DN14889_c0_g1	1103.00
ECEF_Abd_TRINITY_DN14892_c0_g1	1460.00
ECEF_Abd_TRINITY_DN14896_c0_g1	1217.00
ECEF_Abd_TRINITY_DN14901_c0_g1	1083.00
ECEF_Abd_TRINITY_DN14903_c0_g1	1257.00
ECEF_Abd_TRINITY_DN14913_c0_g1	1944.00
ECEF_Abd_TRINITY_DN14914_c0_g1	796.00
ECEF_Abd_TRINITY_DN14915_c0_g1	916.00
ECEF_Abd_TRINITY_DN14916_c0_g1	1651.00
ECEF_Abd_TRINITY_DN14920_c0_g1	804.00
ECEF_Abd_TRINITY_DN14925_c0_g1	1324.00
ECEF_Abd_TRINITY_DN14933_c0_g1	1528.00
ECEF_Abd_TRINITY_DN14941_c0_g1	1987.00
ECEF_Abd_TRINITY_DN14942_c0_g1	965.00
ECEF_Abd_TRINITY_DN14943_c0_g1	885.00
ECEF_Abd_TRINITY_DN14945_c0_g1	2079.00
ECEF_Abd_TRINITY_DN14946_c0_g2	1994.00
ECEF_Abd_TRINITY_DN14947_c0_g1	1147.00
ECEF_Abd_TRINITY_DN14948_c0_g1	2152.00
ECEF_Abd_TRINITY_DN14954_c0_g1	709.00
ECEF_Abd_TRINITY_DN14957_c0_g1	2352.00
ECEF_Abd_TRINITY_DN14958_c0_g1	1375.00
ECEF_Abd_TRINITY_DN14961_c0_g1	1222.00
ECEF_Abd_TRINITY_DN14971_c0_g1	1245.00
ECEF_Abd_TRINITY_DN14972_c0_g1	725.00
ECEF_Abd_TRINITY_DN14979_c0_g1	938.00
ECEF_Abd_TRINITY_DN14981_c0_g1	901.00
ECEF_Abd_TRINITY_DN14989_c0_g1	873.00
ECEF_Abd_TRINITY_DN14995_c0_g1	1901.00
ECEF_Abd_TRINITY_DN14998_c0_g1	1058.00
ECEF_Abd_TRINITY_DN149_c0_g1	2070.00
ECEF_Abd_TRINITY_DN15003_c0_g2	1013.00
ECEF_Abd_TRINITY_DN15004_c0_g1	1790.00
ECEF_Abd_TRINITY_DN15010_c0_g1	1492.00
ECEF_Abd_TRINITY_DN15022_c0_g1	2206.00
ECEF_Abd_TRINITY_DN15023_c0_g1	829.00
ECEF_Abd_TRINITY_DN15024_c0_g1	1219.00
ECEF_Abd_TRINITY_DN15040_c0_g1	2313.00
ECEF_Abd_TRINITY_DN15051_c0_g1	1680.00
ECEF_Abd_TRINITY_DN15056_c0_g1	1677.00
ECEF_Abd_TRINITY_DN15060_c0_g1	2275.00
ECEF_Abd_TRINITY_DN15062_c0_g2	1633.00
ECEF_Abd_TRINITY_DN15065_c0_g1	923.00
ECEF_Abd_TRINITY_DN15067_c0_g1	1896.00
ECEF_Abd_TRINITY_DN15071_c0_g1	1973.00
ECEF_Abd_TRINITY_DN15072_c0_g1	1441.00
ECEF_Abd_TRINITY_DN15073_c0_g1	1471.51
ECEF_Abd_TRINITY_DN15080_c0_g1	2719.00
ECEF_Abd_TRINITY_DN15087_c0_g1	1109.00
ECEF_Abd_TRINITY_DN15088_c0_g1	1733.00
ECEF_Abd_TRINITY_DN15091_c0_g1	1806.00
ECEF_Abd_TRINITY_DN15102_c0_g1	1312.00
ECEF_Abd_TRINITY_DN15103_c0_g1	1068.00
ECEF_Abd_TRINITY_DN15111_c1_g1	1481.00
ECEF_Abd_TRINITY_DN15112_c0_g1	1058.00
ECEF_Abd_TRINITY_DN15113_c0_g1	1403.00
ECEF_Abd_TRINITY_DN15116_c0_g1	771.00
ECEF_Abd_TRINITY_DN15118_c0_g1	2104.00
ECEF_Abd_TRINITY_DN15123_c0_g1	742.00
ECEF_Abd_TRINITY_DN15124_c0_g1	927.00
ECEF_Abd_TRINITY_DN15131_c0_g1	936.00
ECEF_Abd_TRINITY_DN15141_c0_g1	826.00
ECEF_Abd_TRINITY_DN15145_c0_g1	1030.00
ECEF_Abd_TRINITY_DN15147_c0_g1	1505.00
ECEF_Abd_TRINITY_DN15151_c0_g1	1485.00
ECEF_Abd_TRINITY_DN15160_c0_g1	979.00
ECEF_Abd_TRINITY_DN15163_c0_g1	984.00
ECEF_Abd_TRINITY_DN15164_c0_g1	1111.00
ECEF_Abd_TRINITY_DN15171_c0_g1	918.00
ECEF_Abd_TRINITY_DN15173_c0_g1	1072.00
ECEF_Abd_TRINITY_DN15177_c0_g1	2295.00
ECEF_Abd_TRINITY_DN15178_c0_g1	1312.00
ECEF_Abd_TRINITY_DN15181_c0_g1	1961.00
